Borough,Grade,Category,Year,# Total Days,# Days Absent,# Days Present,% Attendance,# Contributing 10+ Total Days and 1+ Pres Day,# Chronically Absent,% Chronically Absent
Staten Island,11,White,2022-23,292765,22864,269901,92.2,1813,407,22.4
Staten Island,11,Female,2022-23,353841,s,s,s,s,s,s
Staten Island,11,Male,2022-23,380153,36087,344066,90.5,2368,631,26.6
Staten Island,11,Neither male nor female,2022-23,330,s,s,s,s,s,s
Staten Island,11,Not Poverty,2022-23,285084,19549,265535,93.1,1764,328,18.6
Staten Island,11,Poverty,2022-23,449240,50280,398960,88.8,2818,917,32.5
Staten Island,11,ELL,2022-23,36733,4529,32204,87.7,256,107,41.8
Staten Island,11,Not ELL,2022-23,697591,65300,632291,90.6,4326,1138,26.3
Staten Island,11,All Students,2023-24,726505,64430,662075,91.1,4489,1111,24.7
Staten Island,11,Not SWD,2023-24,558534,41744,516790,92.5,3450,700,20.3
Staten Island,11,SWD,2023-24,167971,22686,145285,86.5,1039,411,39.6
Staten Island,11,Asian,2023-24,134760,4663,130097,96.5,819,55,6.7
Staten Island,11,Black,2023-24,82342,13001,69341,84.2,521,226,43.4
Staten Island,11,Hispanic,2023-24,214928,24714,190214,88.5,1352,457,33.8
Staten Island,11,Other,2023-24,17104,1734,15370,89.9,107,31,29.0
Staten Island,11,White,2023-24,277371,20318,257053,92.7,1692,344,20.3
Staten Island,11,Female,2023-24,347381,s,s,s,s,s,s
Staten Island,11,Male,2023-24,378731,33894,344837,91.1,2341,584,24.9
Staten Island,11,Neither male nor female,2023-24,393,s,s,s,s,s,s
Staten Island,11,Not Poverty,2023-24,262363,15910,246453,93.9,1608,239,14.9
Staten Island,11,Poverty,2023-24,464142,48520,415622,89.5,2882,873,30.3
Staten Island,11,ELL,2023-24,47754,6679,41075,86.0,324,134,41.4
Staten Island,11,Not ELL,2023-24,678751,57751,621000,91.5,4165,977,23.5
Staten Island,12,All Students,2018-19,685936,82700,603236,87.9,4181,1509,36.1
Staten Island,12,Not SWD,2018-19,530364,53924,476440,89.8,3229,1006,31.2
Staten Island,12,SWD,2018-19,155572,28776,126796,81.5,952,503,52.8
Staten Island,12,Asian,2018-19,78464,4634,73830,94.1,473,69,14.6
Staten Island,12,Black,2018-19,96698,15791,80907,83.7,601,276,45.9
Staten Island,12,Hispanic,2018-19,168961,27134,141827,83.9,1035,457,44.2
Staten Island,12,Other,2018-19,9592,1425,8167,85.1,59,21,35.6
Staten Island,12,White,2018-19,332221,33716,298505,89.9,2013,686,34.1
Staten Island,12,Female,2018-19,337117,38505,298612,88.6,2054,733,35.7
Staten Island,12,Male,2018-19,348819,44195,304624,87.3,2127,776,36.5
Staten Island,12,Not Poverty,2018-19,283401,26824,256577,90.5,1721,512,29.8
Staten Island,12,Poverty,2018-19,402535,55876,346659,86.1,2460,997,40.5
Staten Island,12,ELL,2018-19,17561,4280,13281,75.6,106,57,53.8
Staten Island,12,Not ELL,2018-19,668375,78420,589955,88.3,4075,1452,35.6
Staten Island,12,All Students,2019-20,493451,54932,438519,88.9,4501,1459,32.4
Staten Island,12,Not SWD,2019-20,380401,35136,345265,90.8,3476,976,28.1
Staten Island,12,SWD,2019-20,113050,19796,93254,82.5,1025,483,47.1
Staten Island,12,Asian,2019-20,61833,3535,58298,94.3,564,89,15.8
Staten Island,12,Black,2019-20,66190,10981,55209,83.4,607,257,42.3
Staten Island,12,Hispanic,2019-20,125581,18581,107000,85.2,1145,466,40.7
Staten Island,12,Other,2019-20,6054,930,5124,84.6,53,19,35.8
Staten Island,12,White,2019-20,233793,20905,212888,91.1,2132,628,29.5
Staten Island,12,Female,2019-20,236499,25014,211485,89.4,2166,701,32.4
Staten Island,12,Male,2019-20,256952,29918,227034,88.4,2335,758,32.5
Staten Island,12,Not Poverty,2019-20,203757,16108,187649,92.1,1857,461,24.8
Staten Island,12,Poverty,2019-20,289694,38824,250870,86.6,2644,998,37.7
Staten Island,12,ELL,2019-20,14013,2901,11112,79.3,129,70,54.3
Staten Island,12,Not ELL,2019-20,479438,52031,427407,89.1,4372,1389,31.8
Staten Island,12,All Students,2020-21,773655,131889,641766,83.0,4504,1872,41.6
Staten Island,12,Not SWD,2020-21,586584,87852,498732,85.0,3406,1270,37.3
Staten Island,12,SWD,2020-21,187071,44037,143034,76.5,1098,602,54.8
Staten Island,12,Asian,2020-21,98306,7422,90884,92.5,566,101,17.8
Staten Island,12,Black,2020-21,99338,28515,70823,71.3,591,376,63.6
Staten Island,12,Hispanic,2020-21,198885,46226,152659,76.8,1165,637,54.7
Staten Island,12,Other,2020-21,11678,2588,9090,77.8,69,32,46.4
Staten Island,12,White,2020-21,365448,47138,318310,87.1,2113,726,34.4
Staten Island,12,Female,2020-21,376765,52965,323800,85.9,2190,761,34.7
Staten Island,12,Male,2020-21,396890,78924,317966,80.1,2314,1111,48.0
Staten Island,12,Not Poverty,2020-21,320426,40451,279975,87.4,1853,624,33.7
Staten Island,12,Poverty,2020-21,453229,91438,361791,79.8,2651,1248,47.1
Staten Island,12,ELL,2020-21,23741,6782,16959,71.4,138,82,59.4
Staten Island,12,Not ELL,2020-21,749914,125107,624807,83.3,4366,1790,41.0
Staten Island,12,All Students,2021-22,731867,114160,617707,84.4,4395,2154,49.0
Staten Island,12,Not SWD,2021-22,556601,75526,481075,86.4,3329,1471,44.2
Staten Island,12,SWD,2021-22,175266,38634,136632,78.0,1066,683,64.1
Staten Island,12,Asian,2021-22,102919,9391,93528,90.9,608,159,26.2
Staten Island,12,Black,2021-22,97854,18159,79695,81.4,601,312,51.9
Staten Island,12,Hispanic,2021-22,185267,36566,148701,80.3,1128,649,57.5
Staten Island,12,Other,2021-22,16545,3173,13372,80.8,100,52,52.0
Staten Island,12,White,2021-22,329282,46871,282411,85.8,1958,982,50.2
Staten Island,12,Female,2021-22,362063,52908,309155,85.4,2166,1041,48.1
Staten Island,12,Male,2021-22,369804,61252,308552,83.4,2229,1113,49.9
Staten Island,12,Not Poverty,2021-22,298267,37956,260311,87.3,1779,779,43.8
Staten Island,12,Poverty,2021-22,433600,76204,357396,82.4,2616,1375,52.6
Staten Island,12,ELL,2021-22,34159,6590,27569,80.7,217,122,56.2
Staten Island,12,Not ELL,2021-22,697708,107570,590138,84.6,4178,2032,48.6
Staten Island,12,All Students,2022-23,742804,92298,650506,87.6,4577,1821,39.8
Staten Island,12,Not SWD,2022-23,550067,59691,490376,89.1,3388,1204,35.5
Staten Island,12,SWD,2022-23,192737,32607,160130,83.1,1189,617,51.9
Staten Island,12,Asian,2022-23,100309,7000,93309,93.0,609,106,17.4
Staten Island,12,Black,2022-23,95668,16837,78831,82.4,601,300,49.9
Staten Island,12,Hispanic,2022-23,211277,31678,179599,85.0,1318,635,48.2
Staten Island,12,Other,2022-23,15240,1965,13275,87.1,94,37,39.4
Staten Island,12,White,2022-23,320310,34818,285492,89.1,1955,743,38.0
Staten Island,12,Female,2022-23,354526,s,s,s,s,s,s
Staten Island,12,Male,2022-23,387947,49950,337997,87.1,2391,964,40.3
Staten Island,12,Neither male nor female,2022-23,331,s,s,s,s,s,s
Staten Island,12,Not Poverty,2022-23,277592,25666,251926,90.8,1699,533,31.4
Staten Island,12,Poverty,2022-23,465212,66632,398580,85.7,2878,1288,44.8
Staten Island,12,ELL,2022-23,38316,6105,32211,84.1,246,110,44.7
Staten Island,12,Not ELL,2022-23,704488,86193,618295,87.8,4331,1711,39.5
Staten Island,12,All Students,2023-24,773571,91673,681898,88.1,4727,1783,37.7
Staten Island,12,Not SWD,2023-24,583405,61532,521873,89.5,3568,1206,33.8
Staten Island,12,SWD,2023-24,190166,30141,160025,84.2,1160,578,49.8
Staten Island,12,Asian,2023-24,133787,7811,125976,94.2,811,129,15.9
Staten Island,12,Black,2023-24,87127,14971,72156,82.8,544,261,48.0
Staten Island,12,Hispanic,2023-24,230268,33108,197160,85.6,1414,635,44.9
Staten Island,12,Other,2023-24,14746,1776,12970,88.0,92,37,40.2
Staten Island,12,White,2023-24,307643,34007,273636,88.9,1866,721,38.6
Staten Island,12,Female,2023-24,367621,s,s,s,s,s,s
Staten Island,12,Male,2023-24,405120,47368,357752,88.3,2475,889,35.9
Staten Island,12,Neither male nor female,2023-24,830,s,s,s,s,s,s
Staten Island,12,Not Poverty,2023-24,260775,23142,237633,91.1,1586,458,28.9
Staten Island,12,Poverty,2023-24,512796,68531,444265,86.6,3144,1326,42.2
Staten Island,12,ELL,2023-24,33211,5100,28111,84.6,215,93,43.3
Staten Island,12,Not ELL,2023-24,740360,86573,653787,88.3,4512,1690,37.5
Staten Island,9,All Students,2018-19,813991,84501,729490,89.6,4973,1175,23.6
Staten Island,9,Not SWD,2018-19,606800,49926,556874,91.8,3734,680,18.2
Staten Island,9,SWD,2018-19,207191,34575,172616,83.3,1239,495,40.0
Staten Island,9,Asian,2018-19,98520,3642,94878,96.3,599,37,6.2
Staten Island,9,Black,2018-19,123391,21868,101523,82.3,753,302,40.1
Staten Island,9,Hispanic,2018-19,222284,31249,191035,85.9,1373,477,34.7
Staten Island,9,Other,2018-19,20221,1960,18261,90.3,127,37,29.1
Staten Island,9,White,2018-19,349575,25782,323793,92.6,2121,322,15.2
Staten Island,9,Female,2018-19,394877,37143,357734,90.6,2420,521,21.5
Staten Island,9,Male,2018-19,419114,47358,371756,88.7,2553,654,25.6
Staten Island,9,Not Poverty,2018-19,333278,21247,312031,93.6,2033,274,13.5
Staten Island,9,Poverty,2018-19,480713,63254,417459,86.8,2940,901,30.6
Staten Island,9,ELL,2018-19,46971,6298,40673,86.6,316,113,35.8
Staten Island,9,Not ELL,2018-19,767020,78203,688817,89.8,4657,1062,22.8
Staten Island,9,All Students,2019-20,547864,50731,497133,90.7,5078,1209,23.8
Staten Island,9,Not SWD,2019-20,398246,28515,369731,92.8,3712,705,19.0
Staten Island,9,SWD,2019-20,149618,22216,127402,85.2,1366,504,36.9
Staten Island,9,Asian,2019-20,65381,1944,63437,97.0,607,42,6.9
Staten Island,9,Black,2019-20,79530,11996,67534,84.9,742,282,38.0
Staten Island,9,Hispanic,2019-20,165835,19182,146653,88.4,1543,471,30.5
Staten Island,9,Other,2019-20,13742,1379,12363,90.0,127,32,25.2
Staten Island,9,White,2019-20,223376,16230,207146,92.7,2059,382,18.6
Staten Island,9,Female,2019-20,261363,22392,238971,91.4,2424,543,22.4
Staten Island,9,Male,2019-20,286501,28339,258162,90.1,2654,666,25.1
Staten Island,9,Not Poverty,2019-20,207032,11294,195738,94.5,1914,230,12.0
Staten Island,9,Poverty,2019-20,340832,39437,301395,88.4,3164,979,30.9
Staten Island,9,ELL,2019-20,30521,3800,26721,87.5,304,103,33.9
Staten Island,9,Not ELL,2019-20,517343,46931,470412,90.9,4774,1106,23.2
Staten Island,9,All Students,2020-21,840659,127375,713284,84.8,4934,1639,33.2
Staten Island,9,Not SWD,2020-21,627344,73464,553880,88.3,3689,994,26.9
Staten Island,9,SWD,2020-21,213315,53911,159404,74.7,1245,645,51.8
Staten Island,9,Asian,2020-21,123636,5076,118560,95.9,722,70,9.7
Staten Island,9,Black,2020-21,113801,34274,79527,69.9,669,424,63.4
Staten Island,9,Hispanic,2020-21,258789,57350,201439,77.8,1525,733,48.1
Staten Island,9,Other,2020-21,25780,3952,21828,84.7,155,47,30.3
Staten Island,9,White,2020-21,318653,26723,291930,91.6,1863,365,19.6
Staten Island,9,Female,2020-21,399441,52617,346824,86.8,2347,697,29.7
Staten Island,9,Male,2020-21,441218,74758,366460,83.1,2587,942,36.4
Staten Island,9,Not Poverty,2020-21,299220,22614,276606,92.4,1766,328,18.6
Staten Island,9,Poverty,2020-21,541439,104761,436678,80.7,3168,1311,41.4
Staten Island,9,ELL,2020-21,44645,13594,31051,69.6,273,169,61.9
Staten Island,9,Not ELL,2020-21,796014,113781,682233,85.7,4661,1470,31.5
Staten Island,9,All Students,2021-22,811095,102179,708916,87.4,4916,1786,36.3
Staten Island,9,Not SWD,2021-22,594538,60622,533916,89.8,3606,1065,29.5
Staten Island,9,SWD,2021-22,216557,41557,175000,80.8,1310,721,55.0
Staten Island,9,Asian,2021-22,129418,5436,123982,95.8,780,82,10.5
Staten Island,9,Black,2021-22,113469,24135,89334,78.7,708,379,53.5
Staten Island,9,Hispanic,2021-22,254505,38678,215827,84.8,1547,708,45.8
Staten Island,9,Other,2021-22,20424,2846,17578,86.1,122,44,36.1
Staten Island,9,White,2021-22,293279,31084,262195,89.4,1759,573,32.6
Staten Island,9,Female,2021-22,384766,45589,339177,88.2,2335,829,35.5
Staten Island,9,Male,2021-22,426329,56590,369739,86.7,2581,957,37.1
Staten Island,9,Not Poverty,2021-22,289887,23964,265923,91.7,1752,441,25.2
Staten Island,9,Poverty,2021-22,521208,78215,442993,85.0,3164,1345,42.5
Staten Island,9,ELL,2021-22,57390,8892,48498,84.5,373,175,46.9
Staten Island,9,Not ELL,2021-22,753705,93287,660418,87.6,4543,1611,35.5
Staten Island,9,All Students,2022-23,770323,78471,691852,89.8,4830,1385,28.7
Staten Island,9,Not SWD,2022-23,566766,45733,521033,91.9,3559,813,22.8
Staten Island,9,SWD,2022-23,203557,32738,170819,83.9,1271,572,45.0
Staten Island,9,Asian,2022-23,132452,4616,127836,96.5,816,62,7.6
Staten Island,9,Black,2022-23,105081,18763,86318,82.1,676,324,47.9
Staten Island,9,Hispanic,2022-23,262476,32926,229550,87.5,1659,607,36.6
Staten Island,9,Other,2022-23,20654,2558,18096,87.6,128,49,38.3
Staten Island,9,White,2022-23,249660,19608,230052,92.1,1551,343,22.1
Staten Island,9,Female,2022-23,364614,s,s,s,s,s,s
Staten Island,9,Male,2022-23,405379,42970,362409,89.4,2539,756,29.8
Staten Island,9,Neither male nor female,2022-23,330,s,s,s,s,s,s
Staten Island,9,Not Poverty,2022-23,265486,15918,249568,94.0,1651,270,16.4
Staten Island,9,Poverty,2022-23,504837,62553,442284,87.6,3179,1115,35.1
Staten Island,9,ELL,2022-23,52716,6873,45843,87.0,363,139,38.3
Staten Island,9,Not ELL,2022-23,717607,71598,646009,90.0,4467,1246,27.9
Staten Island,9,All Students,2023-24,774445,87612,686833,88.7,4835,1421,29.4
Staten Island,9,Not SWD,2023-24,575638,51918,523720,91.0,3600,859,23.9
Staten Island,9,SWD,2023-24,198807,35694,163113,82.0,1236,563,45.6
Staten Island,9,Asian,2023-24,140972,5231,135741,96.3,869,67,7.7
Staten Island,9,Black,2023-24,106085,21222,84863,80.0,672,328,48.8
Staten Island,9,Hispanic,2023-24,267903,39518,228385,85.2,1697,687,40.5
Staten Island,9,Other,2023-24,22657,2455,20202,89.2,143,42,29.4
Staten Island,9,White,2023-24,236828,19186,217642,91.9,1465,305,20.8
Staten Island,9,Female,2023-24,370831,s,s,s,s,s,s
Staten Island,9,Male,2023-24,403282,46773,356509,88.4,2524,741,29.4
Staten Island,9,Neither male nor female,2023-24,332,s,s,s,s,s,s
Staten Island,9,Not Poverty,2023-24,225710,13724,211986,93.9,1386,189,13.6
Staten Island,9,Poverty,2023-24,548735,73888,474847,86.5,3453,1234,35.7
Staten Island,9,ELL,2023-24,60488,9587,50901,84.2,425,162,38.1
Staten Island,9,Not ELL,2023-24,713957,78025,635932,89.1,4410,1259,28.5
